# FaultStick File From SMI
# ====================================
# X  .m
# Y  .m
# T  .m
# FaultStick Start End Sign
# FaultName
# inline
# xline
# ====================================
# ~Values
  574137.500    4207236.261       2680.400   2                    F01   1620   2564
  574137.500    4206894.763       2822.400   2                    F01   1620   2537
  574137.500    4206511.126       2962.200   2                    F01   1620   2506
  574137.500    4206178.122       3065.200   2                    F01   1620   2479
  574137.500    4205690.509       3209.600   2                    F01   1620   2440
  574137.500    4205265.417       3319.800   2                    F01   1620   2406
  574137.500    4204773.727       3462.000   2                    F01   1620   2367
  574137.500    4204336.401       3599.200   2                    F01   1620   2332
  574137.500    4203927.963       3719.200   2                    F01   1620   2299
  574137.500    4203778.112       3758.400   3                    F01   1620   2287
  574262.500    4209515.301       1127.400   1                    F01   1630   2746
  574262.500    4209240.405       1274.400   2                    F01   1630   2724
  574262.500    4208982.156       1472.800   2                    F01   1630   2704
  574262.500    4208678.033       1717.800   2                    F01   1630   2679
  574262.500    4208369.494       1984.800   2                    F01   1630   2655
  574262.500    4208082.364       2205.200   2                    F01   1630   2632
  574262.500    4207807.122       2394.000   2                    F01   1630   2610
  574262.500    4207461.206       2602.200   2                    F01   1630   2582
  574262.500    4207023.883       2795.600   2                    F01   1630   2547
  574262.500    4206736.413       2905.600   2                    F01   1630   2524
  574262.500    4206361.273       3028.200   2                    F01   1630   2494
  574262.500    4205940.600       3165.400   2                    F01   1630   2460
  574262.500    4205377.893       3322.200   2                    F01   1630   2415
  574262.500    4204923.578       3442.200   2                    F01   1630   2379
  574262.500    4204419.653       3599.200   2                    F01   1630   2339
  574262.500    4203894.662       3743.600   2                    F01   1630   2297
  574262.500    4203707.092       3787.800   3                    F01   1630   2282
  574387.500    4209602.972       1147.000   1                    F01   1640   2753
  574387.500    4209361.374       1294.000   2                    F01   1640   2734
  574387.500    4209048.755       1514.400   2                    F01   1640   2709
  574387.500    4208740.558       1720.200   2                    F01   1640   2684
  574387.500    4208448.669       1945.600   2                    F01   1640   2661
  574387.500    4208131.976       2173.400   2                    F01   1640   2636
  574387.500    4207877.801       2325.200   2                    F01   1640   2615
  574387.500    4207598.828       2513.800   2                    F01   1640   2593
  574387.500    4207256.988       2695.200   2                    F01   1640   2566
