#Line    Trace        X           Y           Time        Flag            FaultName 
731   3966     560762.500    4205969.485       2237.000   29                    F02
731   3916     560762.500    4205344.591       2455.000   29                    F02
731   3882     560762.500    4204923.577       2580.000   29                    F02
731   3845     560762.500    4204461.107       2727.000   29                    F02
731   3799     560762.500    4203886.165       2901.000   29                    F02
731   3758     560762.500    4203377.825       3033.200   29                    F02
731   3735     560762.500    4203086.275       3123.800   29                    F02
731   3690     560762.500    4202519.488       3273.200   29                    F02
731   3648     560762.500    4202002.993       3378.600   29                    F02
731   3612     560762.500    4201548.678       3437.400   29                    F02
731   3570     560762.500    4201028.106       3555.000   29                    F02
731   3538     560762.501    4200619.665       3655.400   29                    F02
731   3508     560762.501    4200244.524       3758.200   29                    F02
711   4179     560512.500    4208632.158       1100.400   30                    F02
711   4149     560512.500    4208265.514       1198.400   30                    F02
711   4126     560512.500    4207973.626       1301.600   30                    F02
711   4109     560512.500    4207765.328       1418.800   30                    F02
711   4075     560512.500    4207340.578       1644.400   30                    F02
711   4048     560512.500    4206994.662       1818.200   30                    F02
711   4025     560512.500    4206715.343       1928.400   30                    F02
711   3988     560512.500    4206248.800       2129.200   30                    F02
711   3958     560512.500    4205869.582       2266.400   30                    F02
